Date,Close
10/08/2018 18.00.00,"3426,28"
13/08/2018 18.00.00,"3409,68"
14/08/2018 18.00.00,"3409,44"
15/08/2018 18.00.00,"3359,08"
16/08/2018 18.00.00,"3377,56"
17/08/2018 18.00.00,"3372,94"
20/08/2018 18.00.00,"3393,67"
21/08/2018 18.00.00,"3411,66"
22/08/2018 18.00.00,"3420,18"
23/08/2018 18.00.00,"3419,26"
24/08/2018 18.00.00,"3427,44"
27/08/2018 18.00.00,"3456,01"
28/08/2018 18.00.00,"3447,57"
29/08/2018 18.00.00,"3456,13"
30/08/2018 18.00.00,"3430,99"
31/08/2018 18.00.00,"3392,9"
03/09/2018 18.00.00,"3394,99"
04/09/2018 18.00.00,"3359,36"
05/09/2018 18.00.00,"3315,62"
06/09/2018 18.00.00,"3295,95"
07/09/2018 18.00.00,"3293,36"
10/09/2018 18.00.00,"3309,28"
11/09/2018 18.00.00,"3311,66"
12/09/2018 18.00.00,"3326,6"
13/09/2018 18.00.00,"3333,68"
14/09/2018 18.00.00,"3344,63"
17/09/2018 18.00.00,"3346,11"
18/09/2018 18.00.00,"3358,46"
19/09/2018 18.00.00,"3368,56"
20/09/2018 18.00.00,"3403,12"
21/09/2018 18.00.00,"3430,81"
24/09/2018 18.00.00,"3410,44"
25/09/2018 18.00.00,"3419,78"
26/09/2018 18.00.00,"3433,15"
27/09/2018 18.00.00,"3449,79"
28/09/2018 18.00.00,"3399,2"
01/10/2018 18.00.00,"3414,16"
02/10/2018 18.00.00,"3388,99"
04/10/2018 18.00.00,"3375,08"
05/10/2018 18.00.00,"3345,51"
08/10/2018 18.00.00,"3309,72"
09/10/2018 18.00.00,"3321,79"
10/10/2018 18.00.00,"3266,9"
11/10/2018 18.00.00,"3209,19"
12/10/2018 18.00.00,"3194,41"
15/10/2018 18.00.00,"3210,37"
16/10/2018 18.00.00,"3257,34"
17/10/2018 18.00.00,"3243,08"
18/10/2018 18.00.00,"3211,59"
19/10/2018 18.00.00,"3210,82"
22/10/2018 18.00.00,"3190,09"
23/10/2018 18.00.00,"3140,94"
24/10/2018 18.00.00,"3130,33"
25/10/2018 18.00.00,"3164,4"
26/10/2018 18.00.00,"3134,89"
29/10/2018 18.00.00,"3154,93"
30/10/2018 18.00.00,"3147,13"
31/10/2018 18.00.00,"3197,51"
01/11/2018 18.00.00,"3204,21"
02/11/2018 18.00.00,"3214,41"
05/11/2018 18.00.00,"3217,37"
06/11/2018 18.00.00,"3207,42"
07/11/2018 18.00.00,"3246,16"
08/11/2018 18.00.00,"3237,6"
09/11/2018 18.00.00,"3229,49"
12/11/2018 18.00.00,"3194,08"
13/11/2018 18.00.00,"3224,82"
14/11/2018 18.00.00,"3205,36"
15/11/2018 18.00.00,"3190,31"
16/11/2018 18.00.00,"3180,74"
19/11/2018 18.00.00,"3160,33"
20/11/2018 18.00.00,"3116,07"
21/11/2018 18.00.00,"3153,91"
22/11/2018 18.00.00,"3126,67"
23/11/2018 18.00.00,"3137,21"
26/11/2018 18.00.00,"3172,71"
27/11/2018 18.00.00,"3166,42"
28/11/2018 18.00.00,"3168,29"
29/11/2018 18.00.00,"3174,16"
30/11/2018 18.00.00,"3173,13"
03/12/2018 18.00.00,"3214,99"
04/12/2018 18.00.00,"3189,25"
05/12/2018 18.00.00,"3150,27"
06/12/2018 18.00.00,"3045,94"
07/12/2018 18.00.00,"3058,53"
10/12/2018 18.00.00,"3016,99"
11/12/2018 18.00.00,"3055,32"
12/12/2018 18.00.00,"3107,97"
13/12/2018 18.00.00,"3112,17"
14/12/2018 18.00.00,"3092,6"
17/12/2018 18.00.00,"3063,65"
18/12/2018 18.00.00,"3040,13"
19/12/2018 18.00.00,"3051,38"
20/12/2018 18.00.00,"3000,06"
21/12/2018 18.00.00,"3000,61"
27/12/2018 18.00.00,"2937,36"
28/12/2018 18.00.00,"2986,53"
02/01/2019 18.00.00,"2993,18"
03/01/2019 18.00.00,"2954,66"
04/01/2019 18.00.00,"3041,85"
07/01/2019 18.00.00,"3033,64"
08/01/2019 18.00.00,"3054,94"
09/01/2019 18.00.00,"3070,24"
10/01/2019 18.00.00,"3075,73"
11/01/2019 18.00.00,"3070,04"
14/01/2019 18.00.00,"3055,18"
15/01/2019 18.00.00,"3068,05"
16/01/2019 18.00.00,"3077,22"
17/01/2019 18.00.00,"3069,35"
18/01/2019 18.00.00,"3134,92"
21/01/2019 18.00.00,"3125,07"
22/01/2019 18.00.00,"3112,8"
23/01/2019 18.00.00,"3112,13"
24/01/2019 18.00.00,"3126,31"
25/01/2019 18.00.00,"3163,24"
28/01/2019 18.00.00,"3137,27"
29/01/2019 18.00.00,"3153,42"
30/01/2019 18.00.00,"3161,74"
31/01/2019 18.00.00,"3159,43"
01/02/2019 18.00.00,"3171,12"
04/02/2019 18.00.00,"3165,2"
05/02/2019 18.00.00,"3215,04"
06/02/2019 18.00.00,"3212,75"
07/02/2019 18.00.00,"3150,76"
08/02/2019 18.00.00,"3135,62"
11/02/2019 18.00.00,"3165,61"
12/02/2019 18.00.00,"3190,75"
13/02/2019 18.00.00,"3202,37"
14/02/2019 18.00.00,"3182,66"
15/02/2019 18.00.00,"3241,25"
18/02/2019 18.00.00,"3244,79"
19/02/2019 18.00.00,"3239,41"
20/02/2019 18.00.00,"3259,49"
21/02/2019 18.00.00,"3263,7"
22/02/2019 18.00.00,"3270,55"
25/02/2019 18.00.00,"3280,01"
26/02/2019 18.00.00,"3289,32"
27/02/2019 18.00.00,"3282,77"
28/02/2019 18.00.00,"3298,26"
01/03/2019 18.00.00,"3312,1"
04/03/2019 18.00.00,"3317,12"
05/03/2019 18.00.00,"3327,19"
06/03/2019 18.00.00,"3324,67"
07/03/2019 18.00.00,"3308,85"
08/03/2019 18.00.00,"3283,6"
11/03/2019 18.00.00,"3304,44"
12/03/2019 18.00.00,"3303,95"
13/03/2019 18.00.00,"3323,45"
14/03/2019 18.00.00,"3342,03"
15/03/2019 18.00.00,"3386,08"
18/03/2019 18.00.00,"3387,94"
19/03/2019 18.00.00,3409
20/03/2019 18.00.00,"3372,38"
21/03/2019 18.00.00,"3367,4"
22/03/2019 18.00.00,"3305,73"
25/03/2019 18.00.00,"3300,48"
26/03/2019 18.00.00,"3319,53"
27/03/2019 18.00.00,"3322,04"
28/03/2019 18.00.00,"3320,29"
29/03/2019 18.00.00,"3351,71"
01/04/2019 18.00.00,"3385,38"
02/04/2019 18.00.00,"3395,7"
03/04/2019 18.00.00,"3435,56"
04/04/2019 18.00.00,"3441,93"
05/04/2019 18.00.00,"3447,47"
08/04/2019 18.00.00,"3438,06"
09/04/2019 18.00.00,"3417,22"
10/04/2019 18.00.00,"3424,65"
11/04/2019 18.00.00,"3435,34"
12/04/2019 18.00.00,"3447,83"
15/04/2019 18.00.00,"3450,46"
16/04/2019 18.00.00,"3463,36"
17/04/2019 18.00.00,"3477,73"
18/04/2019 18.00.00,"3499,23"
23/04/2019 18.00.00,"3503,85"
24/04/2019 18.00.00,"3502,63"
25/04/2019 18.00.00,"3491,92"
26/04/2019 18.00.00,"3500,41"
29/04/2019 18.00.00,"3501,94"
30/04/2019 18.00.00,"3514,62"
02/05/2019 18.00.00,"3488,93"
03/05/2019 18.00.00,"3502,48"
06/05/2019 18.00.00,"3462,95"
07/05/2019 18.00.00,"3401,16"
08/05/2019 18.00.00,"3417,26"
09/05/2019 18.00.00,"3350,71"
10/05/2019 18.00.00,"3361,05"
13/05/2019 18.00.00,"3320,78"
14/05/2019 18.00.00,"3364,38"
15/05/2019 18.00.00,"3385,78"
16/05/2019 18.00.00,"3438,56"
17/05/2019 18.00.00,"3425,64"
20/05/2019 18.00.00,"3369,78"
21/05/2019 18.00.00,"3386,51"
22/05/2019 18.00.00,"3386,72"
23/05/2019 18.00.00,"3327,2"
24/05/2019 18.00.00,"3350,7"
27/05/2019 18.00.00,"3364,04"
28/05/2019 18.00.00,"3348,86"
29/05/2019 18.00.00,"3297,81"
30/05/2019 18.00.00,"3318,15"
31/05/2019 18.00.00,"3280,43"
03/06/2019 18.00.00,"3300,22"
04/06/2019 18.00.00,"3333,49"
05/06/2019 18.00.00,"3339,95"
06/06/2019 18.00.00,"3338,41"
07/06/2019 18.00.00,"3378,38"
11/06/2019 18.00.00,"3401,1"
12/06/2019 18.00.00,"3386,63"
13/06/2019 18.00.00,"3390,5"
14/06/2019 18.00.00,"3379,19"
17/06/2019 18.00.00,"3383,21"
18/06/2019 18.00.00,"3452,89"
19/06/2019 18.00.00,"3454,7"
20/06/2019 18.00.00,"3468,08"
21/06/2019 18.00.00,"3466,92"
24/06/2019 18.00.00,"3455,57"
25/06/2019 18.00.00,"3444,36"
26/06/2019 18.00.00,"3442,95"
27/06/2019 18.00.00,"3442,38"
28/06/2019 18.00.00,"3473,69"
01/07/2019 18.00.00,"3497,59"
02/07/2019 18.00.00,"3507,98"
03/07/2019 18.00.00,"3540,63"
04/07/2019 18.00.00,"3544,15"
05/07/2019 18.00.00,"3527,98"
08/07/2019 18.00.00,"3523,76"
09/07/2019 18.00.00,"3509,75"
10/07/2019 18.00.00,"3501,52"
11/07/2019 18.00.00,"3496,73"
12/07/2019 18.00.00,"3497,63"
15/07/2019 18.00.00,"3502,22"
16/07/2019 18.00.00,"3521,36"
17/07/2019 18.00.00,"3501,58"
18/07/2019 18.00.00,"3482,83"
19/07/2019 18.00.00,"3480,18"
22/07/2019 18.00.00,"3489,92"
23/07/2019 18.00.00,"3532,87"
24/07/2019 18.00.00,"3532,9"
25/07/2019 18.00.00,"3510,15"
26/07/2019 18.00.00,"3524,47"
29/07/2019 18.00.00,"3523,58"
30/07/2019 18.00.00,"3462,85"
31/07/2019 18.00.00,"3466,85"
01/08/2019 18.00.00,"3490,03"
02/08/2019 18.00.00,"3376,12"
05/08/2019 18.00.00,"3310,93"
06/08/2019 18.00.00,"3291,66"
07/08/2019 18.00.00,"3309,99"
08/08/2019 18.00.00,"3375,38"
09/08/2019 18.00.00,"3333,74"
12/08/2019 18.00.00,"3326,55"
13/08/2019 18.00.00,"3357,16"
14/08/2019 18.00.00,"3288,7"
15/08/2019 18.00.00,"3282,78"
16/08/2019 18.00.00,"3329,08"
19/08/2019 18.00.00,"3369,19"
20/08/2019 18.00.00,"3350,23"
21/08/2019 18.00.00,"3394,89"
22/08/2019 18.00.00,"3373,67"
23/08/2019 18.00.00,"3334,25"
26/08/2019 18.00.00,"3348,84"
27/08/2019 18.00.00,"3370,47"
28/08/2019 18.00.00,"3365,38"
29/08/2019 18.00.00,"3411,33"
30/08/2019 18.00.00,"3426,76"
02/09/2019 18.00.00,"3432,54"
03/09/2019 18.00.00,"3420,74"
04/09/2019 18.00.00,"3450,83"
05/09/2019 18.00.00,"3484,7"
06/09/2019 18.00.00,"3495,19"
09/09/2019 18.00.00,"3495,02"
10/09/2019 18.00.00,"3498,99"
11/09/2019 18.00.00,"3516,82"
12/09/2019 18.00.00,"3538,86"
13/09/2019 18.00.00,"3550,11"
16/09/2019 18.00.00,"3518,45"
17/09/2019 18.00.00,"3521,26"
18/09/2019 18.00.00,"3528,04"
19/09/2019 18.00.00,"3552,65"
20/09/2019 18.00.00,"3571,39"
23/09/2019 18.00.00,"3536,97"
24/09/2019 18.00.00,"3532,05"
25/09/2019 18.00.00,"3513,03"
26/09/2019 18.00.00,"3532,18"
27/09/2019 18.00.00,"3545,88"
30/09/2019 18.00.00,"3569,45"
01/10/2019 18.00.00,"3518,25"
02/10/2019 18.00.00,"3413,31"
04/10/2019 18.00.00,"3446,71"
07/10/2019 18.00.00,"3471,24"
08/10/2019 18.00.00,"3432,76"
09/10/2019 18.00.00,"3462,11"
10/10/2019 18.00.00,"3493,96"
11/10/2019 18.00.00,"3569,92"
14/10/2019 18.00.00,"3556,26"
15/10/2019 18.00.00,"3598,65"
16/10/2019 18.00.00,"3599,25"
17/10/2019 18.00.00,"3588,62"
18/10/2019 18.00.00,"3579,41"
21/10/2019 18.00.00,"3600,08"
22/10/2019 18.00.00,"3604,82"
23/10/2019 18.00.00,"3606,89"
24/10/2019 18.00.00,"3621,37"
25/10/2019 18.00.00,"3624,68"
28/10/2019 18.00.00,"3625,69"
29/10/2019 18.00.00,"3622,09"
30/10/2019 18.00.00,"3620,29"
31/10/2019 18.00.00,"3604,41"
01/11/2019 18.00.00,"3623,74"
04/11/2019 18.00.00,"3665,21"
05/11/2019 18.00.00,"3676,52"
06/11/2019 18.00.00,"3688,74"
07/11/2019 18.00.00,"3706,68"
08/11/2019 18.00.00,"3699,65"
11/11/2019 18.00.00,"3696,82"
12/11/2019 18.00.00,"3712,2"
13/11/2019 18.00.00,"3699,5"
14/11/2019 18.00.00,"3688,81"
15/11/2019 18.00.00,"3711,61"
18/11/2019 18.00.00,"3704,92"
19/11/2019 18.00.00,"3696,56"
20/11/2019 18.00.00,"3683,88"
21/11/2019 18.00.00,"3679,66"
22/11/2019 18.00.00,"3687,32"
25/11/2019 18.00.00,"3707,68"
26/11/2019 18.00.00,"3705,55"
27/11/2019 18.00.00,"3712,85"
28/11/2019 18.00.00,"3704,48"
29/11/2019 18.00.00,"3703,58"
02/12/2019 18.00.00,"3626,66"
03/12/2019 18.00.00,"3610,99"
04/12/2019 18.00.00,"3660,02"
05/12/2019 18.00.00,"3648,13"
06/12/2019 18.00.00,"3692,34"
09/12/2019 18.00.00,"3672,18"
10/12/2019 18.00.00,"3671,78"
11/12/2019 18.00.00,"3687,45"
12/12/2019 18.00.00,"3706,35"
13/12/2019 18.00.00,"3731,07"
16/12/2019 18.00.00,"3772,74"
17/12/2019 18.00.00,"3745,28"
18/12/2019 18.00.00,3739
19/12/2019 18.00.00,"3739,17"
20/12/2019 18.00.00,"3776,56"
23/12/2019 18.00.00,"3776,66"
27/12/2019 18.00.00,"3782,27"
30/12/2019 18.00.00,"3748,47"
02/01/2020 18.00.00,"3793,24"
03/01/2020 18.00.00,"3773,37"
06/01/2020 18.00.00,"3752,52"
07/01/2020 18.00.00,"3759,25"
08/01/2020 18.00.00,"3772,56"
09/01/2020 18.00.00,"3795,88"
10/01/2020 18.00.00,"3789,52"
13/01/2020 18.00.00,"3779,68"
14/01/2020 18.00.00,"3774,88"
15/01/2020 18.00.00,"3768,96"
16/01/2020 18.00.00,"3774,14"
17/01/2020 18.00.00,"3808,26"
20/01/2020 18.00.00,"3799,03"
21/01/2020 18.00.00,"3789,12"
22/01/2020 18.00.00,"3769,79"
23/01/2020 18.00.00,"3736,85"
24/01/2020 18.00.00,"3779,16"
27/01/2020 18.00.00,"3677,84"
28/01/2020 18.00.00,"3719,22"
29/01/2020 18.00.00,"3736,36"
30/01/2020 18.00.00,"3690,78"
31/01/2020 18.00.00,"3640,91"
03/02/2020 18.00.00,"3661,27"
04/02/2020 18.00.00,"3732,28"
05/02/2020 18.00.00,"3777,84"
06/02/2020 18.00.00,"3805,52"
07/02/2020 18.00.00,"3798,49"
10/02/2020 18.00.00,"3793,18"
11/02/2020 18.00.00,"3825,84"
12/02/2020 18.00.00,"3854,43"
13/02/2020 18.00.00,"3846,74"
14/02/2020 18.00.00,"3840,97"
17/02/2020 18.00.00,"3853,27"
18/02/2020 18.00.00,"3836,54"
19/02/2020 18.00.00,"3865,18"
20/02/2020 18.00.00,"3822,98"
21/02/2020 18.00.00,"3800,38"
24/02/2020 18.00.00,"3647,98"
25/02/2020 18.00.00,"3572,51"
26/02/2020 18.00.00,"3577,68"
27/02/2020 18.00.00,"3455,92"
28/02/2020 18.00.00,"3329,49"
02/03/2020 18.00.00,"3338,83"
03/03/2020 18.00.00,"3371,97"
04/03/2020 18.00.00,"3420,56"
05/03/2020 18.00.00,"3363,58"
06/03/2020 18.00.00,"3232,07"
09/03/2020 18.00.00,"2959,07"
10/03/2020 18.00.00,"2910,02"
11/03/2020 18.00.00,"2905,56"
12/03/2020 18.00.00,"2545,23"
13/03/2020 18.00.00,"2586,02"
16/03/2020 18.00.00,"2450,37"
17/03/2020 18.00.00,"2530,5"
18/03/2020 18.00.00,"2385,82"
19/03/2020 18.00.00,"2454,08"
20/03/2020 18.00.00,"2548,5"
23/03/2020 18.00.00,"2485,54"
24/03/2020 18.00.00,"2715,11"
25/03/2020 18.00.00,"2800,14"
26/03/2020 18.00.00,"2847,78"
27/03/2020 18.00.00,"2728,65"
30/03/2020 18.00.00,"2765,62"
31/03/2020 18.00.00,"2786,9"
01/04/2020 18.00.00,"2680,3"
02/04/2020 18.00.00,"2688,49"
03/04/2020 18.00.00,"2662,99"
06/04/2020 18.00.00,"2795,97"
07/04/2020 18.00.00,"2857,67"
08/04/2020 18.00.00,"2851,27"
09/04/2020 18.00.00,"2892,79"
14/04/2020 18.00.00,"2917,74"
15/04/2020 18.00.00,"2808,2"
16/04/2020 18.00.00,"2812,35"
17/04/2020 18.00.00,"2888,3"
20/04/2020 18.00.00,"2909,5"
21/04/2020 18.00.00,"2791,34"
22/04/2020 18.00.00,"2834,9"
23/04/2020 18.00.00,"2852,46"
24/04/2020 18.00.00,"2809,07"
27/04/2020 18.00.00,"2882,09"
28/04/2020 18.00.00,"2932,06"
29/04/2020 18.00.00,"2996,08"
30/04/2020 18.00.00,"2927,93"
04/05/2020 18.00.00,"2816,48"
05/05/2020 18.00.00,"2875,91"
06/05/2020 18.00.00,"2843,76"
07/05/2020 18.00.00,"2880,6"
08/05/2020 18.00.00,"2908,11"
11/05/2020 18.00.00,"2883,75"
12/05/2020 18.00.00,"2884,2"
13/05/2020 18.00.00,"2810,55"
14/05/2020 18.00.00,"2760,23"
15/05/2020 18.00.00,"2770,7"
18/05/2020 18.00.00,"2911,88"
19/05/2020 18.00.00,"2902,58"
20/05/2020 18.00.00,"2942,39"
21/05/2020 18.00.00,"2904,98"
22/05/2020 18.00.00,"2905,47"
25/05/2020 18.00.00,"2971,35"
26/05/2020 18.00.00,"2999,22"
27/05/2020 18.00.00,"3051,08"
28/05/2020 18.00.00,"3094,47"
29/05/2020 18.00.00,"3050,2"
02/06/2020 18.00.00,"3159,02"
03/06/2020 18.00.00,"3269,59"
04/06/2020 18.00.00,"3261,67"
05/06/2020 18.00.00,"3384,29"
08/06/2020 18.00.00,"3366,29"
09/06/2020 18.00.00,"3320,71"
10/06/2020 18.00.00,"3293,71"
11/06/2020 18.00.00,"3144,57"
12/06/2020 18.00.00,"3153,74"
15/06/2020 18.00.00,"3136,4"
16/06/2020 18.00.00,"3242,65"
17/06/2020 18.00.00,"3267,26"
18/06/2020 18.00.00,"3249,9"
19/06/2020 18.00.00,"3269,1"
22/06/2020 18.00.00,"3241,69"
23/06/2020 18.00.00,"3298,83"
24/06/2020 18.00.00,"3196,12"
25/06/2020 18.00.00,"3218,91"
26/06/2020 18.00.00,"3204,17"
29/06/2020 18.00.00,"3232,02"
30/06/2020 18.00.00,"3234,07"
01/07/2020 18.00.00,"3228,45"
02/07/2020 18.00.00,"3320,09"
03/07/2020 18.00.00,"3294,38"
06/07/2020 18.00.00,"3350,03"
07/07/2020 18.00.00,"3321,56"
08/07/2020 18.00.00,"3286,09"
09/07/2020 18.00.00,"3261,17"
10/07/2020 18.00.00,"3296,22"
13/07/2020 18.00.00,3350
14/07/2020 18.00.00,"3321,39"
15/07/2020 18.00.00,"3378,21"
16/07/2020 18.00.00,"3365,35"
17/07/2020 18.00.00,"3365,6"
20/07/2020 18.00.00,"3388,34"
21/07/2020 18.00.00,"3405,35"
22/07/2020 18.00.00,"3370,76"
23/07/2020 18.00.00,"3371,74"
24/07/2020 18.00.00,"3310,89"
27/07/2020 18.00.00,"3302,84"
28/07/2020 18.00.00,"3303,56"
29/07/2020 18.00.00,"3300,16"
30/07/2020 18.00.00,"3208,2"
31/07/2020 18.00.00,"3174,32"
03/08/2020 18.00.00,"3248,28"
04/08/2020 18.00.00,"3254,29"
05/08/2020 18.00.00,"3268,38"
06/08/2020 18.00.00,"3240,39"
07/08/2020 18.00.00,"3252,65"
10/08/2020 18.00.00,"3259,71"
11/08/2020 18.00.00,"3332,12"
12/08/2020 18.00.00,"3363,18"
13/08/2020 18.00.00,"3342,85"
14/08/2020 18.00.00,"3305,05"
17/08/2020 18.00.00,"3305,85"
18/08/2020 18.00.00,"3289,64"
19/08/2020 18.00.00,"3317,62"
20/08/2020 18.00.00,"3273,98"
21/08/2020 18.00.00,"3259,75"
24/08/2020 18.00.00,"3331,74"
25/08/2020 18.00.00,"3329,71"
26/08/2020 18.00.00,"3356,76"
27/08/2020 18.00.00,"3331,04"
28/08/2020 18.00.00,"3315,54"
31/08/2020 18.00.00,"3272,51"
01/09/2020 18.00.00,"3277,58"
02/09/2020 18.00.00,"3337,77"
03/09/2020 18.00.00,"3304,22"
04/09/2020 18.00.00,"3260,59"
07/09/2020 18.00.00,"3314,07"
08/09/2020 18.00.00,"3267,37"
09/09/2020 18.00.00,"3324,83"
10/09/2020 18.00.00,"3312,77"
11/09/2020 18.00.00,"3315,81"
14/09/2020 18.00.00,"3316,79"
15/09/2020 18.00.00,"3332,26"
16/09/2020 18.00.00,"3338,84"
17/09/2020 18.00.00,"3316,57"
18/09/2020 18.00.00,"3283,69"
21/09/2020 18.00.00,"3160,95"
22/09/2020 18.00.00,"3164,13"
23/09/2020 18.00.00,"3180,11"
24/09/2020 18.00.00,"3159,64"
25/09/2020 18.00.00,"3137,06"
28/09/2020 18.00.00,"3223,19"
29/09/2020 18.00.00,"3214,3"
30/09/2020 18.00.00,"3193,61"
01/10/2020 18.00.00,"3194,09"
02/10/2020 18.00.00,"3190,93"
05/10/2020 18.00.00,"3220,22"
06/10/2020 18.00.00,"3233,3"
07/10/2020 18.00.00,"3233,43"
08/10/2020 18.00.00,"3255,76"
09/10/2020 18.00.00,"3273,12"
12/10/2020 18.00.00,"3298,12"
13/10/2020 18.00.00,"3279,19"
14/10/2020 18.00.00,"3273,28"
15/10/2020 18.00.00,"3192,69"
16/10/2020 18.00.00,"3245,47"
19/10/2020 18.00.00,"3242,51"
20/10/2020 18.00.00,"3227,87"
21/10/2020 18.00.00,"3180,7"
22/10/2020 18.00.00,"3171,41"
23/10/2020 18.00.00,"3198,86"
26/10/2020 18.00.00,"3105,25"
27/10/2020 18.00.00,"3070,6"
28/10/2020 18.00.00,"2963,54"
29/10/2020 18.00.00,"2960,03"
30/10/2020 18.00.00,"2958,21"
02/11/2020 18.00.00,"3019,54"
03/11/2020 18.00.00,"3098,72"
04/11/2020 18.00.00,"3161,07"
05/11/2020 18.00.00,"3215,56"
06/11/2020 18.00.00,"3204,05"
09/11/2020 18.00.00,"3407,91"
10/11/2020 18.00.00,"3442,62"
11/11/2020 18.00.00,"3467,3"
12/11/2020 18.00.00,"3428,2"
13/11/2020 18.00.00,"3432,07"
16/11/2020 18.00.00,"3466,21"
17/11/2020 18.00.00,"3468,48"
18/11/2020 18.00.00,"3482,17"
19/11/2020 18.00.00,"3451,97"
20/11/2020 18.00.00,"3467,6"
23/11/2020 18.00.00,"3463,04"
24/11/2020 18.00.00,"3507,98"
25/11/2020 18.00.00,"3511,9"
26/11/2020 18.00.00,"3510,94"
27/11/2020 18.00.00,"3527,79"
30/11/2020 18.00.00,"3492,54"
01/12/2020 18.00.00,"3525,24"
02/12/2020 18.00.00,"3521,32"
03/12/2020 18.00.00,"3517,1"
04/12/2020 18.00.00,"3539,27"
07/12/2020 18.00.00,"3530,08"
08/12/2020 18.00.00,"3525,87"
09/12/2020 18.00.00,"3529,02"
10/12/2020 18.00.00,"3522,31"
11/12/2020 18.00.00,"3485,84"
14/12/2020 18.00.00,"3503,96"
15/12/2020 18.00.00,"3521,5"
16/12/2020 18.00.00,3543
17/12/2020 18.00.00,"3560,87"
18/12/2020 18.00.00,"3545,74"
21/12/2020 18.00.00,"3448,68"
22/12/2020 18.00.00,"3497,49"
23/12/2020 18.00.00,"3539,26"
28/12/2020 18.00.00,"3575,41"
29/12/2020 18.00.00,"3581,37"
30/12/2020 18.00.00,"3571,59"
04/01/2021 18.00.00,"3564,39"
05/01/2021 18.00.00,"3547,85"
06/01/2021 18.00.00,"3611,08"
07/01/2021 18.00.00,"3622,42"
08/01/2021 18.00.00,"3645,05"
11/01/2021 18.00.00,"3620,62"
12/01/2021 18.00.00,"3612,13"
13/01/2021 18.00.00,"3616,51"
14/01/2021 18.00.00,"3641,37"
15/01/2021 18.00.00,"3599,55"
18/01/2021 18.00.00,"3602,67"
19/01/2021 18.00.00,"3595,42"
20/01/2021 18.00.00,"3624,04"
21/01/2021 18.00.00,"3618,35"
22/01/2021 18.00.00,"3602,41"
25/01/2021 18.00.00,"3553,14"
26/01/2021 18.00.00,"3592,83"
27/01/2021 18.00.00,"3536,38"
28/01/2021 18.00.00,"3557,04"
29/01/2021 18.00.00,"3481,44"
01/02/2021 18.00.00,"3530,85"
02/02/2021 18.00.00,"3590,46"
03/02/2021 18.00.00,"3609,75"
04/02/2021 18.00.00,"3642,12"
05/02/2021 18.00.00,"3655,77"
08/02/2021 18.00.00,"3665,51"
09/02/2021 18.00.00,"3661,13"
10/02/2021 18.00.00,"3648,37"
11/02/2021 18.00.00,"3671,68"
12/02/2021 18.00.00,"3695,61"
15/02/2021 18.00.00,"3734,2"
16/02/2021 18.00.00,"3726,4"
17/02/2021 18.00.00,"3699,85"
18/02/2021 18.00.00,"3681,04"
19/02/2021 18.00.00,"3713,46"
22/02/2021 18.00.00,"3699,85"
23/02/2021 18.00.00,"3689,1"
24/02/2021 18.00.00,"3705,99"
25/02/2021 18.00.00,"3685,28"
26/02/2021 18.00.00,"3636,44"
01/03/2021 18.00.00,"3706,62"
02/03/2021 18.00.00,"3707,72"
03/03/2021 18.00.00,"3712,78"
04/03/2021 18.00.00,"3704,85"
05/03/2021 18.00.00,"3669,54"
08/03/2021 18.00.00,"3763,24"
09/03/2021 18.00.00,"3786,05"
10/03/2021 18.00.00,"3819,92"
11/03/2021 18.00.00,"3845,64"
12/03/2021 18.00.00,"3833,36"
15/03/2021 18.00.00,"3829,84"
16/03/2021 18.00.00,"3850,96"
17/03/2021 18.00.00,"3849,74"
18/03/2021 18.00.00,"3867,54"
19/03/2021 18.00.00,"3837,02"
22/03/2021 18.00.00,"3833,84"
23/03/2021 18.00.00,"3827,02"
24/03/2021 18.00.00,"3832,55"
25/03/2021 18.00.00,"3832,57"
26/03/2021 18.00.00,"3866,68"
29/03/2021 18.00.00,"3882,87"
30/03/2021 18.00.00,"3926,2"
31/03/2021 18.00.00,"3919,21"
01/04/2021 18.00.00,"3945,96"
06/04/2021 18.00.00,"3970,42"
07/04/2021 18.00.00,"3956,77"
08/04/2021 18.00.00,"3977,83"
09/04/2021 18.00.00,"3978,84"
12/04/2021 18.00.00,"3961,9"
13/04/2021 18.00.00,"3966,99"
14/04/2021 18.00.00,"3976,28"
15/04/2021 18.00.00,"3993,43"
16/04/2021 18.00.00,"4032,99"
19/04/2021 18.00.00,"4019,91"
20/04/2021 18.00.00,"3940,46"
21/04/2021 18.00.00,"3976,41"
22/04/2021 18.00.00,"4014,8"
23/04/2021 18.00.00,"4013,34"
26/04/2021 18.00.00,"4020,83"
27/04/2021 18.00.00,"4011,91"
28/04/2021 18.00.00,"4015,03"
29/04/2021 18.00.00,"3996,9"
30/04/2021 18.00.00,"3974,74"
03/05/2021 18.00.00,"4000,25"
04/05/2021 18.00.00,"3924,8"
05/05/2021 18.00.00,"4002,79"
06/05/2021 18.00.00,"3999,44"
07/05/2021 18.00.00,"4034,25"
10/05/2021 18.00.00,"4023,35"
11/05/2021 18.00.00,"3946,06"
12/05/2021 18.00.00,"3947,43"
13/05/2021 18.00.00,"3952,45"
14/05/2021 18.00.00,"4017,44"
17/05/2021 18.00.00,"4006,84"
18/05/2021 18.00.00,"4005,34"
19/05/2021 18.00.00,"3936,74"
20/05/2021 18.00.00,"3999,91"
21/05/2021 18.00.00,"4025,78"
